sample_id,sample_type,line_id,line_name,scenario_family,variant_id,scenario_value,metric_max_loading_percent,over_80_loading_flag,over_100_loading_flag,top_congested_flag,binding_under_internal_dispatch_flag,asset_type,from_bus,to_bus,source_scenario_id,bottleneck_persistence_count,edge_id,source_node_id,target_node_id,policy_class,repeated_bottleneck,publication_allowed,prov_diagnostic_only,diagnostic_only
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|16|0.2,line_risk,16,ATPL_00063,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,50.73786672810664,False,False,False,False,overhead,478,480,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,16,478,480,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|17|0.2,line_risk,17,ATPL_00064,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,41.6888245031508,False,False,False,False,overhead,480,474,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,17,480,474,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|20|0.2,line_risk,20,ATPL_00075,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,84.52698705595976,True,False,False,False,mixed,407,542,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,15,20,407,542,MIXED_WEIGHTED_ALLOWED,True,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|22|0.2,line_risk,22,ATPL_00089,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,3.7967768214651825,False,False,False,False,cable,407,427,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,22,407,427,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|23|0.2,line_risk,23,ATPL_00090,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,5.217517913323646,False,False,False,False,cable,445,409,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,23,445,409,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|25|0.2,line_risk,25,ATPL_00120,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,5.497268148369636,False,False,False,False,cable,410,433,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,25,410,433,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|26|0.2,line_risk,26,ATPL_00121,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,10.739926665380867,False,False,False,False,cable,407,433,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,26,407,433,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|27|0.2,line_risk,27,ATPL_00139,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,11.964439028334532,False,False,False,False,cable,419,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,27,419,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|28|0.2,line_risk,28,ATPL_00140,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,3.09233511479411,False,False,False,False,cable,415,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,28,415,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|29|0.2,line_risk,29,ATPL_00141,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,16.37874348324052,False,False,False,False,cable,407,421,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,29,407,421,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|30|0.2,line_risk,30,ATPL_00142,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,11.581354801202233,False,False,False,False,cable,431,407,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,30,431,407,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|31|0.2,line_risk,31,ATPL_00143,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,1.9983316086437923,False,False,False,False,cable,439,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,31,439,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|32|0.2,line_risk,32,ATPL_00147,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,90.19674662465982,True,False,False,False,mixed,542,544,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,1,32,542,544,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|36|0.2,line_risk,36,ATPL_00207,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,1.9982206148148616,False,False,False,False,cable,439,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,36,439,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|42|0.2,line_risk,42,ATPL_00229,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,20.059225127516815,False,False,False,False,cable,429,407,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,42,429,407,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|43|0.2,line_risk,43,ATPL_00241,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,3.022418192726367,False,False,False,False,cable,425,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,43,425,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|44|0.2,line_risk,44,ATPL_00242,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,3.022779693759571,False,False,False,False,cable,408,425,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,44,408,425,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|45|0.2,line_risk,45,ATPL_00243,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,5.20241749240559,False,False,False,False,cable,435,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,45,435,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|46|0.2,line_risk,46,ATPL_00244,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,71.81487144660164,False,False,False,False,mixed,458,478,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,2,46,458,478,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|49|0.2,line_risk,49,ATPL_00256,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,4.588119376272684,False,False,False,False,cable,443,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,49,443,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|50|0.2,line_risk,50,ATPL_00257,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,1.4291587805567891,False,False,False,False,cable,407,449,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,50,407,449,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|52|0.2,line_risk,52,ATPL_00273,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,18.91649771282487,False,False,False,False,cable,407,419,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,52,407,419,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|53|0.2,line_risk,53,ATPL_00274,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,5.443514213368961,False,False,False,False,cable,408,431,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,53,408,431,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|54|0.2,line_risk,54,ATPL_00275,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,5.497268148367698,False,False,False,False,cable,437,410,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,54,437,410,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|57|0.2,line_risk,57,ATPL_00304,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,94.475789225628,True,False,True,False,mixed,458,544,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,4,57,458,544,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|58|0.2,line_risk,58,ATPL_00314,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,0.35155756887918,False,False,False,False,cable,437,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,58,437,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|59|0.2,line_risk,59,ATPL_00334,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,1.6253036637734384,False,False,False,False,cable,417,407,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,59,417,407,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|60|0.2,line_risk,60,ATPL_00340,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,6.916633051095242,False,False,False,False,cable,441,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,60,441,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.2|63|0.2,line_risk,63,ATPL_00343,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.2,0.2,17.439892143947244,False,False,False,False,overhead,476,474,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,63,476,474,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|4|0.3,line_risk,4,ATPL_00012,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,7.590734350950494,False,False,False,False,cable,453,409,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,4,453,409,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|5|0.3,line_risk,5,ATPL_00013,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,23.375952396812288,False,False,False,False,cable,408,429,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,5,408,429,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|10|0.3,line_risk,10,ATPL_00049,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,4.634161928735631,False,False,False,False,cable,408,415,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,10,408,415,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|11|0.3,line_risk,11,ATPL_00050,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,20.386089482818495,False,False,False,False,cable,409,421,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,11,409,421,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|12|0.3,line_risk,12,ATPL_00051,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,6.996658681955961,False,False,False,False,cable,409,441,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,12,409,441,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|13|0.3,line_risk,13,ATPL_00052,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,8.10495199392929,False,False,False,False,cable,409,455,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,13,409,455,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|14|0.3,line_risk,14,ATPL_00053,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,3.8607849454622394,False,False,False,False,cable,411,409,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,14,411,409,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|16|0.3,line_risk,16,ATPL_00063,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,47.36335844161489,False,False,False,False,overhead,478,480,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,16,478,480,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|17|0.3,line_risk,17,ATPL_00064,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,39.04855231584986,False,False,False,False,overhead,480,474,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,17,480,474,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|20|0.3,line_risk,20,ATPL_00075,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,131.38681682545962,True,True,False,True,mixed,407,542,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,15,20,407,542,MIXED_WEIGHTED_ALLOWED,True,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|22|0.3,line_risk,22,ATPL_00089,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,5.841277895867997,False,False,False,False,cable,407,427,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,22,407,427,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|23|0.3,line_risk,23,ATPL_00090,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,7.826276874430925,False,False,False,False,cable,445,409,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,23,445,409,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|25|0.3,line_risk,25,ATPL_00120,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,8.510411059801466,False,False,False,False,cable,410,433,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,25,410,433,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|26|0.3,line_risk,26,ATPL_00121,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,16.37439883531806,False,False,False,False,cable,407,433,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,26,407,433,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|27|0.3,line_risk,27,ATPL_00139,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,18.592114549520897,False,False,False,False,cable,419,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,27,419,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|28|0.3,line_risk,28,ATPL_00140,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,4.638502672191361,False,False,False,False,cable,415,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,28,415,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|29|0.3,line_risk,29,ATPL_00141,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,26.18923077367378,False,False,False,False,cable,407,421,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,29,407,421,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|30|0.3,line_risk,30,ATPL_00142,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,17.76163859709214,False,False,False,False,cable,431,407,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,30,431,407,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|31|0.3,line_risk,31,ATPL_00143,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,3.1611367393259475,False,False,False,False,cable,439,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,31,439,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|32|0.3,line_risk,32,ATPL_00147,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,141.8930495549611,True,True,False,True,mixed,542,544,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,1,32,542,544,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|36|0.3,line_risk,36,ATPL_00207,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,3.160961159522613,False,False,False,False,cable,439,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,36,439,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|42|0.3,line_risk,42,ATPL_00229,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,30.70801165845809,False,False,False,False,cable,429,407,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,42,429,407,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|43|0.3,line_risk,43,ATPL_00241,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,4.613710970788792,False,False,False,False,cable,425,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,43,425,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|44|0.3,line_risk,44,ATPL_00242,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,4.614262800871895,False,False,False,False,cable,408,425,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,44,408,425,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|45|0.3,line_risk,45,ATPL_00243,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,7.803626238608574,False,False,False,False,cable,435,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,45,435,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|46|0.3,line_risk,46,ATPL_00244,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,64.8251420352436,False,False,False,False,mixed,458,478,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,2,46,458,478,MIXED_PARALLEL_EQUIVALENT_REQUIRED,True,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|49|0.3,line_risk,49,ATPL_00256,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,6.882179064409259,False,False,False,False,cable,443,408,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,49,443,408,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|50|0.3,line_risk,50,ATPL_00257,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,2.1437381752808555,False,False,False,False,cable,407,449,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,50,407,449,,False,False,True,True
line|S21_NO_EXTGRID_GEN_ONLY_DCOPF|load_scale_0.3|52|0.3,line_risk,52,ATPL_00273,S21_NO_EXTGRID_GEN_ONLY_DCOPF,load_scale_0.3,0.3,29.02020258070329,False,False,False,False,cable,407,419,S16_BACKBONE_DIAGNOSTIC_CORE_DEPTH6,0,52,407,419,,False,False,True,True
